axis1,axis2,axis3,axis4,axis5
228.049,318.0381,317.7801,271.9904,319.5575
228.049,318.0381,317.7801,271.9904,319.5575
227.0415,317.1813,317.3189,277.6,328.0094
227.0415,317.1813,317.3189,277.6,328.0094
227.0415,317.1813,317.3189,277.6,328.0094
226.171,316.4036,316.7606,284.4524,337.8811
226.171,316.4036,316.7606,284.4524,337.8811
226.171,316.4036,316.7606,284.4524,337.8811
226.3007,316.1529,316.0553,291.6484,347.1093
226.3007,316.1529,316.0553,291.6484,347.1093
226.3007,316.1529,316.0553,291.6484,347.1093
226.5939,316.1403,315.5854,298.4552,354.627
226.5939,316.1403,315.5854,298.4552,354.627
226.5939,316.1403,315.5854,298.4552,354.627
226.8927,316.246,315.4185,304.4921,0.3880419
226.8927,316.246,315.4185,304.4921,0.3880419
226.8927,316.246,315.4185,304.4921,0.3880419
227.1615,316.3942,315.4387,309.651,4.727126
227.1615,316.3942,315.4387,309.651,4.727126
227.1615,316.3942,315.4387,309.651,4.727126
227.1615,316.3942,315.4387,309.651,4.727126
227.3851,316.5411,315.5508,314.0922,8.057097
227.3851,316.5411,315.5508,314.0922,8.057097
227.3851,316.5411,315.5508,314.0922,8.057097
227.3851,316.5411,315.5508,314.0922,8.057097
227.6691,316.8201,315.8357,311.7019,6.073211
227.6691,316.8201,315.8357,311.7019,6.073211
227.6691,316.8201,315.8357,311.7019,6.073211
228.0058,317.1909,316.2347,309.6831,4.539811
228.0058,317.1909,316.2347,309.6831,4.539811
228.0058,317.1909,316.2347,309.6831,4.539811
228.4016,317.6115,316.6783,307.2698,2.74685
228.4016,317.6115,316.6783,307.2698,2.74685
228.8592,318.0694,317.1548,304.1681,0.3352869
228.8592,318.0694,317.1548,304.1681,0.3352869
227.1543,318.0376,318.8083,286.3234,345.9557
226.9312,317.9809,318.9043,283.4965,343.3198
226.9403,318.0259,318.9739,281.4405,341.0846
226.9267,317.9458,318.8309,285.3815,347.9746
226.9267,317.9458,318.8309,285.3815,347.9746
226.9267,317.9458,318.8309,285.3815,347.9746
226.8021,317.7318,318.5476,289.3193,354.6038
226.8021,317.7318,318.5476,289.3193,354.6038
226.5547,317.4156,318.1871,293.5748,1.291198
226.5547,317.4156,318.1871,293.5748,1.291198
226.1933,317.0263,317.7791,298.3807,8.199937
226.1933,317.0263,317.7791,298.3807,8.199937
226.1933,317.0263,317.7791,298.3807,8.199937
225.7554,316.5932,317.3452,303.5969,14.96385
225.7554,316.5932,317.3452,303.5969,14.96385
225.7554,316.5932,317.3452,303.5969,14.96385
225.7554,316.5932,317.3452,303.5969,14.96385
226.1833,316.6308,317.2008,302.3752,14.11704
226.7206,316.8873,317.242,300.8842,12.1847
226.7206,316.8873,317.242,300.8842,12.1847
227.1929,317.2203,317.4211,298.3238,8.317401
227.1929,317.2203,317.4211,298.3238,8.317401
227.1929,317.2203,317.4211,298.3238,8.317401
227.5861,317.5558,317.662,294.3746,2.111569
227.5861,317.5558,317.662,294.3746,2.111569
227.5861,317.5558,317.662,294.3746,2.111569
227.5861,317.5558,317.662,294.3746,2.111569
227.9157,317.8637,317.9125,289.3275,353.7096
227.9157,317.8637,317.9125,289.3275,353.7096
227.9157,317.8637,317.9125,289.3275,353.7096
227.9157,317.8637,317.9125,289.3275,353.7096
228.3232,318.192,317.8679,292.09,356.1759
228.3232,318.192,317.8679,292.09,356.1759
228.3232,318.192,317.8679,292.09,356.1759
228.3232,318.192,317.8679,292.09,356.1759
228.7232,318.4086,317.7038,294.4117,358.7036
228.7232,318.4086,317.7038,294.4117,358.7036
228.7232,318.4086,317.7038,294.4117,358.7036
228.7232,318.4086,317.7038,294.4117,358.7036
228.946,318.4726,317.5167,296.7946,1.975788
228.946,318.4726,317.5167,296.7946,1.975788
228.946,318.4726,317.5167,296.7946,1.975788
228.946,318.4726,317.5167,296.7946,1.975788
228.9499,318.4007,317.3731,299.5792,6.432728
228.9499,318.4007,317.3731,299.5792,6.432728
228.9499,318.4007,317.3731,299.5792,6.432728
228.9499,318.4007,317.3731,299.5792,6.432728
228.7857,318.2296,317.2746,302.6938,11.48859
228.7857,318.2296,317.2746,302.6938,11.48859
228.7857,318.2296,317.2746,302.6938,11.48859
228.7857,318.2296,317.2746,302.6938,11.48859
229.0767,318.3557,317.3022,299.7165,9.829709
229.0767,318.3557,317.3022,299.7165,9.829709
229.0767,318.3557,317.3022,299.7165,9.829709
229.0767,318.3557,317.3022,299.7165,9.829709
229.4526,318.6649,317.536,297.1603,7.407267
229.4526,318.6649,317.536,297.1603,7.407267
229.4526,318.6649,317.536,297.1603,7.407267
229.9265,319.124,317.9673,293.8262,3.083001
229.9265,319.124,317.9673,293.8262,3.083001
229.9265,319.124,317.9673,293.8262,3.083001
229.9265,319.124,317.9673,293.8262,3.083001
230.5,319.6915,318.5131,289.2008,356.0879
230.5,319.6915,318.5131,289.2008,356.0879
231.143,320.3124,319.1071,283.5491,346.1642
231.143,320.3124,319.1071,283.5491,346.1642
231.143,320.3124,319.1071,283.5491,346.1642
230.8859,320.428,319.5748,284.0839,348.1904
230.4309,320.2282,319.7519,285.1038,351.5965
229.9268,319.8729,319.6673,287.77,357.9377
229.4205,319.4777,319.4342,292.0591,6.785075
229.4205,319.4777,319.4342,292.0591,6.785075
228.9569,319.1054,319.1431,297.6136,16.17997
228.9569,319.1054,319.1431,297.6136,16.17997
229.5197,319.1943,319.0128,303.8318,23.21625
230.1264,319.4048,319.0789,309.8084,27.91029
230.1264,319.4048,319.0789,309.8084,27.91029
230.1264,319.4048,319.0789,309.8084,27.91029
230.6057,319.6417,319.3199,315.2934,31.05806
230.6057,319.6417,319.3199,315.2934,31.05806
230.9368,319.865,319.6266,320.3021,33.22651
230.9368,319.865,319.6266,320.3021,33.22651
230.3601,319.9654,319.9457,321.9189,32.96264
230.3601,319.9654,319.9457,321.9189,32.96264
229.6539,319.9242,319.95,318.9175,31.62583
229.6539,319.9242,319.95,318.9175,31.62583
229.6539,319.9242,319.95,318.9175,31.62583
229.3884,320.0363,320.11,315.8917,30.21925
229.3884,320.0363,320.11,315.8917,30.21925
229.5061,320.2682,320.3956,312.6364,28.30405
229.8153,320.544,320.7166,309.225,25.81147
229.8153,320.544,320.7166,309.225,25.81147
229.8017,320.7205,320.9721,305.9198,23.03546
229.8017,320.7205,320.9721,305.9198,23.03546
229.8017,320.7205,320.9721,305.9198,23.03546
229.8359,320.8662,321.2164,302.4069,19.94119
230.0015,321.0216,321.4968,295.0152,12.65298
230.0015,321.0216,321.4968,295.0152,12.65298
230.0015,321.0216,321.4968,295.0152,12.65298
230.0396,321.0182,321.5262,291.3391,8.324221
230.0396,321.0182,321.5262,291.3391,8.324221
230.0396,321.0182,321.5262,291.3391,8.324221
230.3221,321.0032,321.4594,288.0316,3.70333
230.3221,321.0032,321.4594,288.0316,3.70333
230.3221,321.0032,321.4594,288.0316,3.70333
230.4308,320.9098,321.3053,285.0536,358.3522
230.4308,320.9098,321.3053,285.0536,358.3522
230.4308,320.9098,321.3053,285.0536,358.3522
230.3426,320.7449,321.1371,282.442,352.7437
230.3426,320.7449,321.1371,282.442,352.7437
230.1156,320.5141,320.9595,280.0913,346.9711
230.1156,320.5141,320.9595,280.0913,346.9711
230.1156,320.5141,320.9595,280.0913,346.9711
229.8063,320.2191,320.7499,277.8616,341.0493
230.2287,320.4131,320.6065,275.7517,334.7307
230.8901,320.7834,320.5294,272.7059,326.279
230.8901,320.7834,320.5294,272.7059,326.279
230.8901,320.7834,320.5294,272.7059,326.279
231.5018,321.1601,320.5287,268.2471,314.9475
231.5018,321.1601,320.5287,268.2471,314.9475
231.97,321.4816,320.6211,262.4768,301.2068
232.2905,321.7345,320.7919,255.7254,286.4471
232.2905,321.7345,320.7919,255.7254,286.4471
231.5989,321.2424,320.6656,254.3353,283.0544
231.5989,321.2424,320.6656,254.3353,283.0544
230.4664,320.3666,320.2324,254.321,282.5362
228.1276,318.3981,319.0086,258.7927,293.5301
226.5518,316.817,317.3449,270.6222,319.5876
226.5518,316.817,317.3449,270.6222,319.5876
226.1358,316.2268,316.3415,277.9236,333.2173
226.1358,316.2268,316.3415,277.9236,333.2173
225.6288,315.5778,315.3657,284.8531,344.3452
225.6288,315.5778,315.3657,284.8531,344.3452
225.6288,315.5778,315.3657,284.8531,344.3452
224.9746,314.8293,314.4185,291.9801,353.7164
224.9746,314.8293,314.4185,291.9801,353.7164
224.1874,313.9931,313.5021,298.839,1.452887
224.1874,313.9931,313.5021,298.839,1.452887
223.1885,313.1027,313.0683,303.3367,5.722749
223.1885,313.1027,313.0683,303.3367,5.722749
222.1766,312.2511,312.614,307.1433,8.92178
221.3496,311.5228,312.1225,310.7159,11.53761
221.3496,311.5228,312.1225,310.7159,11.53761
220.7221,310.9348,311.6418,314.2675,13.72626
220.7221,310.9348,311.6418,314.2675,13.72626
220.2619,310.4778,311.2086,317.8529,15.54964
220.2619,310.4778,311.2086,317.8529,15.54964
220.2619,310.4778,311.2086,317.8529,15.54964
219.9116,310.1207,310.8204,314.5833,11.89402
219.9116,310.1207,310.8204,314.5833,11.89402
219.6194,309.8495,310.6128,311.8177,8.295024
219.6194,309.8495,310.6128,311.8177,8.295024
219.6194,309.8495,310.6128,311.8177,8.295024
219.3737,309.6306,310.4975,308.8938,4.244968
219.3737,309.6306,310.4975,308.8938,4.244968
219.1938,309.4499,310.397,305.4403,359.4341
219.1938,309.4499,310.397,305.4403,359.4341
219.3525,309.3891,309.6896,302.4134,352.843
219.3525,309.3891,309.6896,302.4134,352.843
219.3525,309.3891,309.6896,302.4134,352.843
219.6814,309.5277,308.8937,305.3529,353.6645
219.6814,309.5277,308.8937,305.3529,353.6645
219.8763,309.5761,308.0496,309.1282,355.3381
219.8763,309.5761,308.0496,309.1282,355.3381
219.8587,309.462,307.2452,313.2324,357.567
219.8587,309.462,307.2452,313.2324,357.567
219.8587,309.462,307.2452,313.2324,357.567
219.6078,309.1635,306.5341,317.5321,0.3240969
219.6078,309.1635,306.5341,317.5321,0.3240969
218.7352,308.4996,306.4497,314.9915,358.4773
218.7352,308.4996,306.4497,314.9915,358.4773
217.8347,307.7421,306.5014,312.33,357.0783
217.8347,307.7421,306.5014,312.33,357.0783
216.9747,306.9762,306.4464,309.6505,356.0008
216.1894,306.2598,306.2905,307.0171,355.0876
216.1894,306.2598,306.2905,307.0171,355.0876
216.1894,306.2598,306.2905,307.0171,355.0876
215.5038,305.6257,306.0408,304.5437,354.2996
215.5038,305.6257,306.0408,304.5437,354.2996
215.5038,305.6257,306.0408,304.5437,354.2996
215.5038,305.6257,306.0408,304.5437,354.2996
215.274,305.2725,305.7094,302.2397,352.8415
215.274,305.2725,305.7094,302.2397,352.8415
215.274,305.2725,305.7094,302.2397,352.8415
215.1147,305.0741,305.3577,299.7365,350.386
215.1147,305.0741,305.3577,299.7365,350.386
215.1147,305.0741,305.3577,299.7365,350.386
215.0798,305.0165,305.088,296.8624,346.7222
215.0798,305.0165,305.088,296.8624,346.7222
215.0798,305.0165,305.088,296.8624,346.7222
215.0798,305.0165,305.088,296.8624,346.7222
215.1603,305.0668,304.8811,293.4896,341.7379
215.1603,305.0668,304.8811,293.4896,341.7379
215.1603,305.0668,304.8811,293.4896,341.7379
215.3142,305.1893,304.7363,289.5513,335.445
214.9917,305.0095,304.5383,288.1117,333.1432
214.9917,305.0095,304.5383,288.1117,333.1432
214.6351,304.6628,304.1978,288.0636,333.4627
214.6351,304.6628,304.1978,288.0636,333.4627
214.6351,304.6628,304.1978,288.0636,333.4627
214.134,304.1266,303.6762,289.4194,336.1201
214.134,304.1266,303.6762,289.4194,336.1201
214.134,304.1266,303.6762,289.4194,336.1201
213.4626,303.433,303.0764,292.2556,341.1137
213.4626,303.433,303.0764,292.2556,341.1137
213.4626,303.433,303.0764,292.2556,341.1137
212.6389,302.6091,302.4084,296.519,347.8593
212.6389,302.6091,302.4084,296.519,347.8593
212.6389,302.6091,302.4084,296.519,347.8593
212.3271,302.1677,302.086,294.464,344.4022
212.3271,302.1677,302.086,294.464,344.4022
212.3271,302.1677,302.086,294.464,344.4022
212.3271,302.1677,302.086,294.464,344.4022
212.1167,301.9935,301.9886,291.0416,338.7082
212.1167,301.9935,301.9886,291.0416,338.7082
212.1167,301.9935,301.9886,291.0416,338.7082
212.2976,302.2323,302.0652,280.7794,320.168
212.2976,302.2323,302.0652,280.7794,320.168
212.2976,302.2323,302.0652,280.7794,320.168
212.2976,302.2323,302.0652,280.7794,320.168
212.6217,302.5387,302.1505,274.7092,309.5262
212.6217,302.5387,302.1505,274.7092,309.5262
212.6217,302.5387,302.1505,274.7092,309.5262
212.5382,302.4988,301.6671,276.5257,310.9426
212.5382,302.4988,301.6671,276.5257,310.9426
212.5382,302.4988,301.6671,276.5257,310.9426
212.5382,302.4988,301.6671,276.5257,310.9426
212.2388,302.1645,301.0551,278.9031,313.2474
212.2388,302.1645,301.0551,278.9031,313.2474
212.2388,302.1645,301.0551,278.9031,313.2474
212.2388,302.1645,301.0551,278.9031,313.2474
211.6399,301.5515,300.4488,282.2748,316.8271
211.6399,301.5515,300.4488,282.2748,316.8271
211.6399,301.5515,300.4488,282.2748,316.8271
211.6399,301.5515,300.4488,282.2748,316.8271
210.7758,300.7113,299.8642,286.761,321.5853
210.7758,300.7113,299.8642,286.761,321.5853
210.7758,300.7113,299.8642,286.761,321.5853
209.7278,299.7076,299.2814,292.219,327.0543
209.7278,299.7076,299.2814,292.219,327.0543
208.6648,298.746,299.3397,290.7571,325.376
208.6648,298.746,299.3397,290.7571,325.376
207.8109,297.9597,299.3882,288.9958,323.4891
207.8109,297.9597,299.3882,288.9958,323.4891
207.8109,297.9597,299.3882,288.9958,323.4891
207.1859,297.3684,299.2217,286.9015,321.1184
207.1859,297.3684,299.2217,286.9015,321.1184
206.7519,296.948,298.8925,284.4764,318.1423
206.7519,296.948,298.8925,284.4764,318.1423
206.4543,296.652,298.459,281.7642,314.558
206.4543,296.652,298.459,281.7642,314.558
206.4543,296.652,298.459,281.7642,314.558
206.5404,296.5987,297.6833,284.6651,316.657
206.5404,296.5987,297.6833,284.6651,316.657
206.5829,296.5612,296.8517,286.6323,317.3488
206.5829,296.5612,296.8517,286.6323,317.3488
206.5829,296.5612,296.8517,286.6323,317.3488
206.5705,296.4919,296.1734,288.1556,317.4606
206.2956,296.1662,295.2458,290.7399,317.4284
206.2956,296.1662,295.2458,290.7399,317.4284
206.2956,296.1662,295.2458,290.7399,317.4284
205.5719,295.5696,294.9338,292.957,318.8925
205.5719,295.5696,294.9338,292.957,318.8925
204.7462,294.7784,294.6236,296.1766,321.5797
204.7462,294.7784,294.6236,296.1766,321.5797
204.7462,294.7784,294.6236,296.1766,321.5797
203.7958,293.8531,294.2266,300.4938,325.3193
203.7958,293.8531,294.2266,300.4938,325.3193
203.7958,293.8531,294.2266,300.4938,325.3193
202.7738,292.8667,293.765,305.8285,329.8226
202.7738,292.8667,293.765,305.8285,329.8226
202.7738,292.8667,293.765,305.8285,329.8226
201.752,291.8863,293.2485,311.9846,334.789
201.752,291.8863,293.2485,311.9846,334.789
201.752,291.8863,293.2485,311.9846,334.789
201.0929,291.2234,292.6222,311.5382,334.2745
200.6401,290.7881,292.1919,310.8612,333.1125
200.6401,290.7881,292.1919,310.8612,333.1125
200.372,290.5223,291.8328,309.5736,330.9891
200.372,290.5223,291.8328,309.5736,330.9891
200.372,290.5223,291.8328,309.5736,330.9891
200.233,290.3635,291.4395,307.4408,327.8622
200.233,290.3635,291.4395,307.4408,327.8622
200.1436,290.2452,291.002,304.5474,323.9343
200.1436,290.2452,291.002,304.5474,323.9343
200.1436,290.2452,291.002,304.5474,323.9343
200.4174,290.3481,290.3164,310.3759,325.6855
200.4174,290.3481,290.3164,310.3759,325.6855
200.4174,290.3481,290.3164,310.3759,325.6855
200.5729,290.4135,289.429,316.72,327.367
200.5729,290.4135,289.429,316.72,327.367
200.5729,290.4135,289.429,316.72,327.367
200.5729,290.4135,289.429,316.72,327.367
200.5748,290.3605,288.6522,323.1884,328.9397
200.5748,290.3605,288.6522,323.1884,328.9397
200.5748,290.3605,288.6522,323.1884,328.9397
200.5748,290.3605,288.6522,323.1884,328.9397
200.4016,290.1644,288.097,329.7821,330.4003
200.0824,289.8524,287.7645,336.5092,331.6404
200.0824,289.8524,287.7645,336.5092,331.6404
200.0824,289.8524,287.7645,336.5092,331.6404
199.1753,289.1764,287.7623,331.5189,328.9375
199.1753,289.1764,287.7623,331.5189,328.9375
199.1753,289.1764,287.7623,331.5189,328.9375
198.2896,288.3894,287.8402,326.258,326.8334
198.2896,288.3894,287.8402,326.258,326.8334
198.2896,288.3894,287.8402,326.258,326.8334
197.4515,287.5861,287.8189,320.9893,325.2756
197.4515,287.5861,287.8189,320.9893,325.2756
197.4515,287.5861,287.8189,320.9893,325.2756
196.6928,286.8413,287.6879,315.918,324.1073
196.6928,286.8413,287.6879,315.918,324.1073
196.6928,286.8413,287.6879,315.918,324.1073
196.6928,286.8413,287.6879,315.918,324.1073
196.0413,286.1968,287.4561,311.3035,323.1833
196.0413,286.1968,287.4561,311.3035,323.1833
196.0413,286.1968,287.4561,311.3035,323.1833
195.5349,285.685,286.9966,307.476,321.8035
195.5349,285.685,286.9966,307.476,321.8035
194.8378,284.9895,286.2747,298.8371,315.7902
194.8378,284.9895,286.2747,298.8371,315.7902
194.8378,284.9895,286.2747,298.8371,315.7902
194.5837,284.728,285.9024,294.3687,311.5436
194.5837,284.728,285.9024,294.3687,311.5436
194.3367,284.4717,285.4745,289.8013,306.6982
194.3367,284.4717,285.4745,289.8013,306.6982
194.3367,284.4717,285.4745,289.8013,306.6982
194.3367,284.4717,285.4745,289.8013,306.6982
193.9705,284.124,285.0401,284.7402,301.1243
193.9705,284.124,285.0401,284.7402,301.1243
193.9705,284.124,285.0401,284.7402,301.1243
193.4915,283.6606,284.5523,280.4489,296.1262
193.4915,283.6606,284.5523,280.4489,296.1262
192.9079,283.0826,284.0301,276.5452,291.5842
192.9079,283.0826,284.0301,276.5452,291.5842
192.9079,283.0826,284.0301,276.5452,291.5842
192.2249,282.3984,283.4837,272.7847,287.3915
191.4474,281.6164,282.9023,269.0967,283.5565
191.4474,281.6164,282.9023,269.0967,283.5565
190.8595,280.8845,282.3808,266.3845,280.4011
190.8595,280.8845,282.3808,266.3845,280.4011
190.2332,280.171,281.5844,263.7274,277.1879
190.2332,280.171,281.5844,263.7274,277.1879
190.2332,280.171,281.5844,263.7274,277.1879
189.539,279.46,280.594,261.1855,273.894
189.539,279.46,280.594,261.1855,273.894
188.7919,278.7285,279.5518,258.7485,270.4411
188.7919,278.7285,279.5518,258.7485,270.4411
188.7919,278.7285,279.5518,258.7485,270.4411
188.0052,277.9627,278.5013,256.3783,266.7704
188.0052,277.9627,278.5013,256.3783,266.7704
188.0052,277.9627,278.5013,256.3783,266.7704
187.3906,277.2804,277.0886,263.2501,269.8318
187.3906,277.2804,277.0886,263.2501,269.8318
187.3906,277.2804,277.0886,263.2501,269.8318
187.3906,277.2804,277.0886,263.2501,269.8318
186.5944,276.4981,275.3215,269.0455,272.7897
185.6554,275.5961,273.507,274.3579,276.3044
185.6554,275.5961,273.507,274.3579,276.3044
185.6554,275.5961,273.507,274.3579,276.3044
185.6554,275.5961,273.507,274.3579,276.3044
185.6554,275.5961,273.507,274.3579,276.3044
184.6048,274.5681,271.8271,279.3928,280.9936
184.6048,274.5681,271.8271,279.3928,280.9936
184.6048,274.5681,271.8271,279.3928,280.9936
183.4553,273.4225,270.3594,284.1048,287.396
183.4553,273.4225,270.3594,284.1048,287.396
183.4553,273.4225,270.3594,284.1048,287.396
182.3728,272.2981,269.7423,280.4301,284.378
182.3728,272.2981,269.7423,280.4301,284.378
182.3728,272.2981,269.7423,280.4301,284.378
182.3728,272.2981,269.7423,280.4301,284.378
181.4317,271.2853,269.3013,276.7125,280.0201
181.4317,271.2853,269.3013,276.7125,280.0201
181.4317,271.2853,269.3013,276.7125,280.0201
180.6688,270.4624,268.9935,272.9163,274.0511
180.6688,270.4624,268.9935,272.9163,274.0511
180.6688,270.4624,268.9935,272.9163,274.0511
180.6688,270.4624,268.9935,272.9163,274.0511
180.071,269.8454,268.7257,269.0751,266.8899
179.6087,269.412,268.4535,264.7786,259
179.6087,269.412,268.4535,264.7786,259
178.8027,268.8337,268.0647,261.2282,252.3478
178.8027,268.8337,268.0647,261.2282,252.3478
178.8027,268.8337,268.0647,261.2282,252.3478
178.065,268.2065,267.8033,256.2589,244.1937
177.3271,267.5034,267.4909,251.2598,236.4267
177.3271,267.5034,267.4909,251.2598,236.4267
177.3271,267.5034,267.4909,251.2598,236.4267
176.5927,266.7719,267.0467,246.6891,229.5636
176.5927,266.7719,267.0467,246.6891,229.5636
176.5927,266.7719,267.0467,246.6891,229.5636
176.5927,266.7719,267.0467,246.6891,229.5636
175.8616,266.0365,266.4542,242.6285,223.4758
175.8616,266.0365,266.4542,242.6285,223.4758
175.8616,266.0365,266.4542,242.6285,223.4758
174.9807,265.1373,266.2245,236.8125,217.6861
174.9807,265.1373,266.2245,236.8125,217.6861
174.9807,265.1373,266.2245,236.8125,217.6861
174.9807,265.1373,266.2245,236.8125,217.6861
174.0003,264.1789,265.8561,230.9058,213.2808
173.0439,263.2452,265.3383,225.0628,209.965
173.0439,263.2452,265.3383,225.0628,209.965
173.0439,263.2452,265.3383,225.0628,209.965
173.0439,263.2452,265.3383,225.0628,209.965
173.0439,263.2452,265.3383,225.0628,209.965
172.1618,262.3686,264.6678,219.2383,207.3493
172.1618,262.3686,264.6678,219.2383,207.3493
172.1618,262.3686,264.6678,219.2383,207.3493
